Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-09-05 00:00:00-04:00,164.14999389648438,164.6199951171875,160.10000610351562,162.14999389648438,4717500,0.0,0.0
2024-09-06 00:00:00-04:00,162.5,162.85000610351562,156.6999969482422,157.6199951171875,7328600,0.0,0.0
2024-09-09 00:00:00-04:00,162.3000030517578,164.5500030517578,161.11000061035156,162.91000366210938,9091500,0.0,0.0
2024-09-10 00:00:00-04:00,162.61000061035156,163.89999389648438,157.92999267578125,160.07000732421875,6367100,0.0,0.0
2024-09-11 00:00:00-04:00,159.7899932861328,161.8699951171875,156.10000610351562,161.3300018310547,6664800,0.0,0.0
2024-09-12 00:00:00-04:00,159.4199981689453,163.5,159.05999755859375,162.77000427246094,4756400,0.0,0.0
2024-09-13 00:00:00-04:00,159.77999877929688,162.88999938964844,155.60000610351562,156.77000427246094,19003400,0.0,0.0
2024-09-16 00:00:00-04:00,156.25,157.75999450683594,154.02000427246094,155.5500030517578,9955200,0.0,0.0
2024-09-17 00:00:00-04:00,156.1699981689453,158.8800048828125,155.13999938964844,156.38999938964844,8123200,0.0,0.0
2024-09-18 00:00:00-04:00,157.0,158.4499969482422,154.8000030517578,155.11000061035156,7714400,0.0,0.0
2024-09-19 00:00:00-04:00,157.0,157.17999267578125,154.27000427246094,154.58999633789062,9570000,0.0,0.0
2024-09-20 00:00:00-04:00,154.00999450683594,154.63999938964844,152.60000610351562,153.2899932861328,13919400,0.0,0.0
2024-09-23 00:00:00-04:00,153.0,158.42999267578125,151.64999389648438,156.3000030517578,12476800,0.0,0.0
2024-09-24 00:00:00-04:00,155.8000030517578,155.89999389648438,153.69000244140625,155.80999755859375,7414900,0.0,0.0
2024-09-25 00:00:00-04:00,156.4199981689453,157.22000122070312,152.0399932861328,152.22000122070312,9587700,0.0,0.0
2024-09-26 00:00:00-04:00,153.94000244140625,157.3300018310547,152.66000366210938,154.5800018310547,11414400,0.0,0.0
2024-09-27 00:00:00-04:00,155.3699951171875,157.3300018310547,154.38999938964844,156.32000732421875,7637000,0.0,0.0
2024-09-30 00:00:00-04:00,154.7899932861328,155.3000030517578,151.24000549316406,152.0399932861328,10902200,0.0,0.0
2024-10-01 00:00:00-04:00,151.4600067138672,156.39999389648438,149.49000549316406,154.22000122070312,12588800,0.0,0.0
2024-10-02 00:00:00-04:00,153.75999450683594,154.85000610351562,152.83999633789062,152.88999938964844,4357000,0.0,0.0
2024-10-03 00:00:00-04:00,152.1199951171875,152.74000549316406,150.50999450683594,150.52000427246094,5704800,0.0,0.0
2024-10-04 00:00:00-04:00,152.25999450683594,155.0,150.85000610351562,155.0,6657500,0.0,0.0
