Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-11-01 00:00:00-04:00,29.80570607828143,29.99830112706818,29.574594497680664,29.574594497680664,19263220,0.0,0.0
2019-11-04 00:00:00-05:00,29.82111688228023,29.84422990204628,29.297264099121094,29.297264099121094,17709730,0.0,0.0
2019-11-05 00:00:00-05:00,29.297259664458554,29.351185905843828,28.865852830805515,28.87355613708496,21688474,0.0,0.0
2019-11-06 00:00:00-05:00,28.97370147705078,29.066144237592567,28.773403150590898,28.97370147705078,18757722,0.0,0.0
2019-11-07 00:00:00-05:00,29.090373672130138,29.23037948692571,28.685908607054042,28.70924186706543,22727297,0.341556,0.0
2019-11-08 00:00:00-05:00,28.685913851622505,28.90370349433452,28.647021950462733,28.81814193725586,26626886,0.0,0.0
2019-11-11 00:00:00-05:00,28.709249101299424,28.78703290899814,28.584798761818774,28.724807739257812,12542916,0.0,0.0
2019-11-12 00:00:00-05:00,28.647023674896587,28.84925782026404,28.54590660221286,28.755918502807617,13338370,0.0,0.0
2019-11-13 00:00:00-05:00,28.740361444766826,28.740361444766826,28.234779235936738,28.468124389648438,25855252,0.0,0.0
2019-11-14 00:00:00-05:00,28.43701061774766,28.59257195358784,28.25033201095718,28.429229736328125,25190600,0.0,0.0
2019-11-15 00:00:00-05:00,28.491456966455356,29.144822683890137,28.405895420290104,28.99703598022461,36378810,0.0,0.0
2019-11-18 00:00:00-05:00,29.082602005069045,29.121493907257438,28.748139777395988,28.95037078857422,18084532,0.0,0.0
2019-11-19 00:00:00-05:00,29.113706738754612,29.30816308034567,29.028148325250882,29.292604446411133,26475110,0.0,0.0
2019-11-20 00:00:00-05:00,29.222607076279225,29.315946388117,28.787030918219397,28.81814193725586,19947582,0.0,0.0
2019-11-21 00:00:00-05:00,28.942593289259953,29.510400680350262,28.810365198961435,29.354839324951172,20942664,0.0,0.0
2019-11-22 00:00:00-05:00,29.393726761769717,29.875972570805132,29.315946087611664,29.81374740600586,25544006,0.0,0.0
2019-11-25 00:00:00-05:00,29.930418806789532,30.241547745944843,29.907085543666703,30.085983276367188,31592385,0.0,0.0
2019-11-26 00:00:00-05:00,29.977084133793678,30.015976027415817,29.595955460278347,29.782630920410156,34620633,0.0,0.0
2019-11-27 00:00:00-05:00,29.85263918943123,30.10931760229884,29.813747288822984,30.04709243774414,19201034,0.0,0.0
2019-11-29 00:00:00-05:00,29.977091918013457,30.241551234062303,29.953758652199326,29.961536407470703,9793873,0.0,0.0
2019-12-02 00:00:00-05:00,30.17154047454079,30.1793182277925,29.751516780039726,29.782630920410156,15645998,0.0,0.0
2019-12-03 00:00:00-05:00,29.52595647371204,29.712635105764978,29.43262028504991,29.595962524414062,20869832,0.0,0.0
2019-12-04 00:00:00-05:00,29.73596322310821,29.759296484393136,29.47150708575724,29.66596031188965,14501248,0.0,0.0
2019-12-05 00:00:00-05:00,29.84486359564448,29.84486359564448,29.39372877443622,29.58040428161621,13098058,0.0,0.0
2019-12-06 00:00:00-05:00,29.774853167158447,29.96152862729026,29.7281835202846,29.782630920410156,12868708,0.0,0.0
2019-12-09 00:00:00-05:00,29.63484925561355,29.852638893075007,29.63484925561355,29.80596923828125,15641571,0.0,0.0
2019-12-10 00:00:00-05:00,29.767077025322422,30.00819989863278,29.704851868576647,29.930416107177734,19171311,0.0,0.0
2019-12-11 00:00:00-05:00,29.844858215562198,30.000422673851038,29.712630146066786,29.728185653686523,15569372,0.0,0.0
2019-12-12 00:00:00-05:00,29.689296375062916,30.039314091551997,29.689296375062916,29.977088928222656,13414469,0.0,0.0
2019-12-13 00:00:00-05:00,29.96153412700674,30.08598445660529,29.611516402249258,29.81374740600586,16678496,0.0,0.0
2019-12-16 00:00:00-05:00,30.10154781732216,30.646018876603552,30.070433666357534,30.443784713745117,24187824,0.0,0.0
2019-12-17 00:00:00-05:00,30.677117788586802,30.677117788586802,30.2104275999237,30.257097244262695,29038016,0.0,0.0
2019-12-18 00:00:00-05:00,30.34266601687214,30.397113427026166,30.054873456733475,30.249326705932617,27339390,0.0,0.0
2019-12-19 00:00:00-05:00,30.334888439282693,30.451561014956145,30.187101717326367,30.311552047729492,22022276,0.0,0.0
2019-12-20 00:00:00-05:00,30.607120587270618,30.75490730064665,30.311550287882557,30.513784408569336,58199772,0.0,0.0
2019-12-23 00:00:00-05:00,30.66156285314747,30.739343510250013,30.435995507450258,30.583782196044922,17454345,0.0,0.0
2019-12-24 00:00:00-05:00,30.591567561919046,30.67712599328724,30.490450493367696,30.560453414916992,5187683,0.0,0.0
2019-12-26 00:00:00-05:00,30.568235569905138,30.778244343296787,30.49045176284359,30.630460739135742,9384078,0.0,0.0
2019-12-27 00:00:00-05:00,30.669340606121374,30.817127294716038,30.529334797864095,30.583782196044922,10117662,0.0,0.0
2019-12-30 00:00:00-05:00,30.568236172999562,30.661572365004748,30.249329437957012,30.26488494873047,11554264,0.0,0.0
2019-12-31 00:00:00-05:00,30.17154739409036,30.490450987365847,30.10931909907805,30.474895477294922,15175703,0.0,0.0
2020-01-02 00:00:00-05:00,30.56823819023897,30.607126969738932,30.24155367825134,30.443784713745117,16514072,0.0,0.0
2020-01-03 00:00:00-05:00,30.117099051386475,30.521564192289762,30.078207150045937,30.280441284179688,14922848,0.0,0.0
2020-01-06 00:00:00-05:00,30.194882692185974,30.33489167434387,30.101546498111894,30.241552352905273,15771951,0.0,0.0
2020-01-07 00:00:00-05:00,30.428217220192195,30.435994973029533,30.085977331168763,30.140424728393555,20108107,0.0,0.0
2020-01-08 00:00:00-05:00,30.14821418677426,30.506009720392413,30.14043643091708,30.381559371948242,16403507,0.0,0.0
2020-01-09 00:00:00-05:00,30.544897020755545,30.544897020755545,30.171546031725793,30.249326705932617,21971895,0.0,0.0
2020-01-10 00:00:00-05:00,30.319325626584998,30.824907760657634,30.311547872926557,30.716012954711914,21557357,0.0,0.0
2020-01-13 00:00:00-05:00,30.81713557338342,30.93380815406172,30.498228851601766,30.653793334960938,15392405,0.0,0.0
2020-01-14 00:00:00-05:00,30.66934794899911,31.174930159621216,30.56823400876607,31.167152404785156,20919160,0.0,0.0
2020-01-15 00:00:00-05:00,31.26048582033121,31.789401195682895,31.244927186229955,31.63383674621582,23925800,0.0,0.0
2020-01-16 00:00:00-05:00,31.7271824328485,31.734960187784147,31.36160605932325,31.587173461914062,16216422,0.0,0.0
2020-01-17 00:00:00-05:00,31.55606526051155,31.742740777732255,31.439392671328036,31.509395599365234,23083970,0.0,0.0
2020-01-21 00:00:00-05:00,31.408273951343944,31.626063586760633,31.260490361142683,31.37716293334961,23115696,0.0,0.0
2020-01-22 00:00:00-05:00,31.36160626702643,31.431609189275136,31.08936920565449,31.2604923248291,18097812,0.0,0.0
2020-01-23 00:00:00-05:00,31.26048933956959,31.758290630123803,31.213819686739136,31.66495132446289,27148510,0.0,0.0
2020-01-24 00:00:00-05:00,31.843858813652396,31.867192081245243,30.832694258732197,30.972700119018555,34143698,0.0,0.0
2020-01-27 00:00:00-05:00,30.653787401781756,31.447162047778665,30.529337090128067,31.237150192260742,31964026,0.0,0.0
2020-01-28 00:00:00-05:00,30.583785293584015,30.716013362259503,29.518173608327082,29.66596031188965,70202408,0.0,0.0
2020-01-29 00:00:00-05:00,29.650404732990772,29.85263571239801,29.207047750734137,29.23038101196289,34165726,0.0,0.0
2020-01-30 00:00:00-05:00,29.151809637132267,29.206813230370837,28.829645282547727,29.12823486328125,32316589,0.360531,0.0
2020-01-31 00:00:00-05:00,29.02608724856746,29.426823640681032,28.994655270727627,29.261816024780273,33894005,0.0,0.0
2020-02-03 00:00:00-05:00,29.43468438953232,29.890427538652784,29.308959635839187,29.473970413208008,20875735,0.0,0.0
2020-02-04 00:00:00-05:00,29.921858562223647,30.04758016586959,29.56826536722799,29.61541175842285,31150865,0.0,0.0
2020-02-05 00:00:00-05:00,29.741139065654757,30.306889549868426,29.717567445192167,29.992582321166992,29443490,0.0,0.0
2020-02-06 00:00:00-05:00,30.204732625349067,30.25187901478834,29.882568263606053,30.06329345703125,21047748,0.0,0.0
2020-02-07 00:00:00-05:00,30.141872820402583,30.17330164152548,29.803994037468254,29.898286819458008,21903596,0.0,0.0
2020-02-10 00:00:00-05:00,30.024002925586863,30.03186012942904,29.638977822150487,29.70969581604004,19998385,0.0,0.0
2020-02-11 00:00:00-05:00,29.77256378619417,29.961146181804423,29.67041380383056,29.92971420288086,16027335,0.0,0.0
2020-02-12 00:00:00-05:00,29.929714133783506,30.008292501255816,29.63898175648084,29.654699325561523,22944315,0.0,0.0
2020-02-13 00:00:00-05:00,29.528975961679418,29.528975961679418,28.986800365248126,29.018232345581055,22099745,0.0,0.0
2020-02-14 00:00:00-05:00,29.04965798436868,29.10466157444307,28.617489627478605,28.688207626342773,21006747,0.0,0.0
2020-02-18 00:00:00-05:00,28.71963700198269,28.81392977517393,28.49962579672019,28.538911819458008,17988513,0.0,0.0
2020-02-19 00:00:00-05:00,28.601766097643694,28.680344443834098,28.452472926639043,28.46818733215332,17750941,0.0,0.0
2020-02-20 00:00:00-05:00,28.059598068914845,28.33461603444511,27.823869286834718,28.169605255126953,42953135,0.0,0.0
2020-02-21 00:00:00-05:00,28.098887270390385,28.146033658698727,27.918162081300377,28.067455291748047,32425256,0.0,0.0
2020-02-24 00:00:00-05:00,27.533141172620734,27.816016386756143,27.187405150823107,27.242408752441406,37969296,0.0,0.0
2020-02-25 00:00:00-05:00,27.25026213398084,27.29740852293834,26.48807218365085,26.660940170288086,41878898,0.0,0.0
2020-02-26 00:00:00-05:00,26.904530217705044,27.666720282967503,26.731662205000628,27.28169822692871,47920005,0.0,0.0
2020-02-27 00:00:00-05:00,27.061676340760222,28.059594951311542,26.79451560974121,26.79451560974121,55444827,0.0,0.0
2020-02-28 00:00:00-05:00,26.315206002207013,26.66879760379798,25.560873250353094,26.260202407836914,66057447,0.0,0.0
2020-03-02 00:00:00-05:00,26.645225448603792,27.462418983269682,26.283773490021463,27.40741539001465,42034469,0.0,0.0
2020-03-03 00:00:00-05:00,27.643141566251376,28.11459908723469,26.605933756364056,26.951669692993164,46174475,0.0,0.0
2020-03-04 00:00:00-05:00,27.580278341391075,28.6489148734542,27.462413971541324,28.601768493652344,38712155,0.0,0.0
2020-03-05 00:00:00-05:00,28.01245047627207,28.428907588731498,27.62742850039364,27.863157272338867,35096303,0.0,0.0
2020-03-06 00:00:00-05:00,27.265975378489305,27.635286110113025,26.810235396206625,27.51742172241211,40931036,0.0,0.0
2020-03-09 00:00:00-04:00,26.291632134672994,27.258118874954125,26.055903353208297,26.527360916137695,43183856,0.0,0.0
2020-03-10 00:00:00-04:00,27.163830038785935,27.234548043396085,25.938039708071766,27.17954444885254,40548329,0.0,0.0
2020-03-11 00:00:00-04:00,26.527363488643417,26.621656274097525,24.877260278715692,25.277999877929688,65350213,0.0,0.0
2020-03-12 00:00:00-04:00,23.950060117220083,25.144420161785963,23.572893704217417,23.58860969543457,62731445,0.0,0.0
2020-03-13 00:00:00-04:00,24.570807799769973,25.835885529938956,23.753612798964998,25.702306747436523,60553038,0.0,0.0
2020-03-16 00:00:00-04:00,23.525746369399634,25.364431843425685,23.297874788924254,23.71432876586914,50995050,0.0,0.0
2020-03-17 00:00:00-04:00,24.861541357929436,25.655163257257794,24.036490640027434,25.270139694213867,54220606,0.0,0.0
2020-03-18 00:00:00-04:00,24.177930211197374,25.623734967299853,23.816479811999386,25.42729377746582,43884976,0.0,0.0
2020-03-19 00:00:00-04:00,25.317284816752178,25.340858010630868,23.58074936929755,23.902912139892578,59820929,0.0,0.0
2020-03-20 00:00:00-04:00,23.792901474590753,24.099349790877724,22.71640613527281,22.79498291015625,52488989,0.0,0.0
2020-03-23 00:00:00-04:00,22.598544357611775,23.242869878536684,21.907072450412315,22.386388778686523,52853041,0.0,0.0
2020-03-24 00:00:00-04:00,23.18786154266506,23.61217261368566,22.70854689213165,23.337156295776367,44466784,0.0,0.0
2020-03-25 00:00:00-04:00,23.180009987020085,24.138641101288666,22.787127631828046,23.376449584960938,44601275,0.0,0.0
2020-03-26 00:00:00-04:00,23.48645621588909,25.136557534692663,23.47859743214777,24.947975158691406,43269967,0.0,0.0
2020-03-27 00:00:00-04:00,24.201504001492335,24.94012080827541,24.091496806109348,24.280080795288086,38290344,0.0,0.0
2020-03-30 00:00:00-04:00,24.397942389668792,25.81231503736576,24.397942389668792,25.67087745666504,29943508,0.0,0.0
2020-03-31 00:00:00-04:00,25.45872057704391,25.930178102231846,25.33299899156847,25.64730453491211,29466151,0.0,0.0
2020-04-01 00:00:00-04:00,25.08155394677854,25.36442909043545,24.775107190862744,24.947975158691406,26709625,0.0,0.0
2020-04-02 00:00:00-04:00,25.065843460605983,25.930181855335498,24.94797906224945,25.828033447265625,27186876,0.0,0.0
2020-04-03 00:00:00-04:00,25.639447327951704,26.629510403254123,25.639447327951704,26.433069229125977,32837370,0.0,0.0
2020-04-06 00:00:00-04:00,26.653081175447074,27.423128279005386,26.54307399503729,27.163827896118164,40503217,0.0,0.0
2020-04-07 00:00:00-04:00,27.501701834795956,27.635280605098377,26.393774599591964,26.40949058532715,24226295,0.0,0.0
2020-04-08 00:00:00-04:00,26.708087924817203,27.34455631000978,26.275917936127478,27.187402725219727,25523980,0.0,0.0
2020-04-09 00:00:00-04:00,27.52527988759839,28.10674464178964,27.383840721835178,27.808155059814453,30648107,0.0,0.0
2020-04-13 00:00:00-04:00,28.25603508412288,28.271752651652097,27.28169122557385,27.611709594726562,18270141,0.0,0.0
2020-04-14 00:00:00-04:00,28.232465855228167,28.78250178243444,27.76886549914445,28.63320541381836,21845309,0.0,0.0
2020-04-15 00:00:00-04:00,28.334614942174532,28.468193737721187,27.957447009799562,28.263896942138672,21312196,0.0,0.0
2020-04-16 00:00:00-04:00,28.381761818629666,28.491769002500316,27.957447492468507,28.19317626953125,20657451,0.0,0.0
2020-04-17 00:00:00-04:00,28.68034702486962,29.073226153940038,28.37389713390576,29.00250816345215,24404843,0.0,0.0
2020-04-20 00:00:00-04:00,28.58606105731199,29.002515055042892,28.350332260131836,28.350332260131836,22530620,0.0,0.0
2020-04-21 00:00:00-04:00,28.114594090084353,28.232458449380708,27.792432982352075,27.988872528076172,23975233,0.0,0.0
2020-04-22 00:00:00-04:00,29.041806639327884,29.073235463248388,28.381766584578415,28.48391342163086,20182624,0.0,0.0
2020-04-23 00:00:00-04:00,28.507480190921317,29.387534403143846,28.507480190921317,28.829641342163086,20185365,0.0,0.0
2020-04-24 00:00:00-04:00,28.94750240545789,29.411102649501974,28.900359188213724,29.371816635131836,17353794,0.0,0.0
2020-04-27 00:00:00-04:00,29.536834090852267,30.283306445366616,29.521116522220073,30.118295669555664,23394057,0.0,0.0
2020-04-28 00:00:00-04:00,30.684049304586914,30.81762811683745,29.371826479983095,29.788280487060547,35666728,0.0,0.0
2020-04-29 00:00:00-04:00,30.2204466364273,30.291164639997394,29.63112467449256,29.953289031982422,26518535,0.0,0.0
2020-04-30 00:00:00-04:00,29.858995333787593,30.25973488741038,29.356105800762666,30.141870498657227,29450973,0.0,0.0
2020-05-01 00:00:00-04:00,29.741138825822382,29.811856845951034,29.379688359110496,29.576128005981445,22679867,0.0,0.0
2020-05-04 00:00:00-04:00,29.544691975223913,29.796138353598764,29.395398748646073,29.560409545898438,19893512,0.0,0.0
2020-05-05 00:00:00-04:00,30.49546965326378,30.534755684355847,30.071158402293147,30.259740829467773,24123952,0.0,0.0
