Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-10-09 00:00:00-04:00,11.006358791695382,11.332818047368026,10.987703519611745,11.258198738098145,33328000,0.0,0.0
2023-10-10 00:00:00-04:00,11.28618281857062,11.472731111122938,11.276855181559897,11.379456520080566,40404600,0.0,0.0
2023-10-11 00:00:00-04:00,11.463402757680175,11.556677342893135,11.332818516288505,11.426093101501465,31321500,0.0,0.0
2023-10-12 00:00:00-04:00,11.080979310921748,11.258199967405744,11.043669652212884,11.19290828704834,51644000,0.0,0.0
2023-10-13 00:00:00-04:00,11.164925614971924,11.192907634990334,11.006359352313638,11.015686988830566,47221800,0.0,0.0
2023-10-16 00:00:00-04:00,11.108961607741477,11.15559890466588,11.025014651184044,11.127616882324219,29183000,0.0,0.0
2023-10-17 00:00:00-04:00,11.052996338737103,11.351473582739553,11.052996338737103,11.230216979980469,40516500,0.0,0.0
2023-10-18 00:00:00-04:00,11.1276154568539,11.1276154568539,10.959721565246582,10.959721565246582,44840100,0.0,0.0
2023-10-19 00:00:00-04:00,10.810482479871128,10.969048728547328,10.735863173380245,10.754517555236816,49057500,0.0,0.0
2023-10-20 00:00:00-04:00,10.80115558544093,10.969049481333828,10.763845929634993,10.857120513916016,53275400,0.0,0.0
2023-10-23 00:00:00-04:00,10.773174497948302,10.903757859799564,10.651917883706105,10.707881927490234,49073800,0.0,0.0
2023-10-24 00:00:00-04:00,10.726536074969683,10.79182774903654,10.614607109626926,10.623934745788574,47775600,0.0,0.0
2023-10-25 00:00:00-04:00,10.586625747003307,10.857120985734364,10.456041501241542,10.763846397399902,74213800,0.0,0.0
2023-10-26 00:00:00-04:00,11.108961271929243,11.127616545948056,10.567970778837633,10.586626052856445,84725900,0.0,0.0
2023-10-27 00:00:00-04:00,10.194874785994108,10.232184446666581,9.234149466996046,9.290114402770996,187029600,0.0,0.0
2023-10-30 00:00:00-04:00,9.402042732315692,9.458007664206848,9.028946151482694,9.112893104553223,106474700,0.0,0.0
2023-10-31 00:00:00-04:00,9.207620832598854,9.38760478799612,9.122364941946635,9.236039161682129,82238800,0.15,0.0
2023-11-01 00:00:00-04:00,9.321295925242797,9.406551823878948,9.245513104988992,9.387605667114258,75469700,0.0,0.0
2023-11-02 00:00:00-04:00,9.4918078693018,9.61495427656678,9.44444338006008,9.60548210144043,66914000,0.0,0.0
2023-11-03 00:00:00-04:00,9.719155662382507,10.079124490996945,9.709682584507869,10.003341674804688,60846800,0.0,0.0
2023-11-06 00:00:00-05:00,10.003342035165792,10.041233444626924,9.700209856074279,9.766520500183105,48435500,0.0,0.0
2023-11-07 00:00:00-05:00,9.709683465463018,9.747574876997017,9.520226407793022,9.63390064239502,50430800,0.0,0.0
2023-11-08 00:00:00-05:00,9.652845968230437,9.67179212583956,9.501280320967538,9.52022647857666,38700600,0.0,0.0
2023-11-09 00:00:00-05:00,9.510753330211406,9.539171663014722,9.179202801696853,9.188675880432129,59356900,0.0,0.0
2023-11-10 00:00:00-05:00,9.29287689695895,9.349713556187924,9.160256519753995,9.340240478515625,45069700,0.0,0.0
2023-11-13 00:00:00-05:00,9.311822168268174,9.349713575633768,9.226566275844984,9.302349090576172,34458300,0.0,0.0
2023-11-14 00:00:00-05:00,9.463388925417506,9.908613692569414,9.453915846596663,9.851776123046875,67684000,0.0,0.0
2023-11-15 00:00:00-05:00,9.861248486541326,10.012814123070298,9.842303233676432,9.918086051940918,45193700,0.0,0.0
2023-11-16 00:00:00-05:00,9.851775293886503,9.880194527957169,9.567590180399396,9.62442684173584,45408100,0.0,0.0
2023-11-17 00:00:00-05:00,9.719155081261103,9.775991738305741,9.65284444350586,9.728628158569336,36501200,0.0,0.0
2023-11-20 00:00:00-05:00,9.747574552446594,9.880194940101184,9.719156220592925,9.794939041137695,46933100,0.0,0.0
